frame,kind,participants,dV,dE,dF,evidence,run
33,contact_death,"{""cells"": [1, 5]}",,,,"{""connectivity_change"": true}",gt_ids
33,contact_death,"{""cells"": [5, 9]}",,,,"{""connectivity_change"": true}",gt_ids
33,contact_death,"{""cells"": [9, 22]}",,,,"{""connectivity_change"": true}",gt_ids
33,contact_death,"{""cells"": [13, 18]}",,,,"{""connectivity_change"": true}",gt_ids
33,contact_death,"{""cells"": [18, 22]}",,,,"{""connectivity_change"": true}",gt_ids
33,contact_death,"{""cells"": [44, 45]}",,,,"{""connectivity_change"": true}",gt_ids
33,contact_birth,"{""cells"": [13, 22]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
34,gap_appearance,"{""gap"": -2, ""cells"": [44, 45]}",,,,{},gt_ids
34,gap_appearance,"{""gap"": -1, ""cells"": [9, 13]}",,,,{},gt_ids
34,contact_death,"{""cells"": [13, 22]}",,,,"{""connectivity_change"": true}",gt_ids
34,contact_birth,"{""cells"": [1, 5]}",,,,"{""connectivity_change"": true}",gt_ids
34,contact_birth,"{""cells"": [9, 13]}",,,,"{""connectivity_change"": true}",gt_ids
34,contact_birth,"{""cells"": [13, 18]}",,,,"{""connectivity_change"": true}",gt_ids
34,contact_birth,"{""cells"": [44, 45]}",,,,"{""connectivity_change"": true}",gt_ids
35,reseal,"{""gap"": -2, ""cells"": [9, 13], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
35,reseal,"{""gap"": -1, ""cells"": [44, 45], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
35,contact_death,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
35,contact_birth,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
35,contact_birth,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
36,rupture,"{""gap"": -1, ""cells"": [44, 45], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
36,contact_death,"{""cells"": [9, 13]}",,,,"{""connectivity_change"": true}",gt_ids
36,contact_death,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
36,contact_death,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
36,contact_death,"{""cells"": [13, 18]}",,,,"{""connectivity_change"": true}",gt_ids
36,contact_death,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
37,entry,"{""cell"": 35, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
37,rupture,"{""gap"": -6, ""cells"": [1, 5], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
37,gap_appearance,"{""gap"": -5, ""cells"": [9, 13]}",,,,{},gt_ids
37,gap_appearance,"{""gap"": -4, ""cells"": [9, 13]}",,,,{},gt_ids
37,gap_appearance,"{""gap"": -3, ""cells"": [9, 13, 22, 23]}",,,,{},gt_ids
37,gap_appearance,"{""gap"": -2, ""cells"": [22, 23]}",,,,{},gt_ids
37,contact_birth,"{""cells"": [9, 13]}",,,,"{""connectivity_change"": true}",gt_ids
37,contact_birth,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
37,contact_birth,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
37,contact_birth,"{""cells"": [13, 18]}",,,,"{""connectivity_change"": true}",gt_ids
37,contact_birth,"{""cells"": [13, 22]}",,,,"{""connectivity_change"": true}",gt_ids
37,contact_birth,"{""cells"": [18, 22]}",,,,"{""connectivity_change"": true}",gt_ids
37,contact_birth,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
37,contact_birth,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
38,exit,"{""cell"": 35, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
38,gap_disappearance,"{""gap"": -6, ""cells"": [22, 23]}",,,,{},gt_ids
38,gap_disappearance,"{""gap"": -5, ""cells"": [9, 13, 22, 23]}",,,,{},gt_ids
38,gap_disappearance,"{""gap"": -4, ""cells"": [9, 13]}",,,,{},gt_ids
38,gap_disappearance,"{""gap"": -3, ""cells"": [9, 13]}",,,,{},gt_ids
38,gap_disappearance,"{""gap"": -2, ""cells"": [1, 5]}",,,,{},gt_ids
38,reseal,"{""gap"": -1, ""cells"": [44, 45], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
38,contact_death,"{""cells"": [1, 5]}",,,,"{""connectivity_change"": true}",gt_ids
38,contact_death,"{""cells"": [9, 13]}",,,,"{""connectivity_change"": true}",gt_ids
38,contact_death,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
38,contact_death,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
38,contact_death,"{""cells"": [13, 18]}",,,,"{""connectivity_change"": true}",gt_ids
38,contact_death,"{""cells"": [13, 22]}",,,,"{""connectivity_change"": true}",gt_ids
38,contact_death,"{""cells"": [18, 22]}",,,,"{""connectivity_change"": true}",gt_ids
38,contact_death,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
38,contact_death,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
39,contact_birth,"{""cells"": [1, 5]}",,,,"{""connectivity_change"": true}",gt_ids
39,contact_birth,"{""cells"": [13, 18]}",,,,"{""connectivity_change"": true}",gt_ids
39,contact_birth,"{""cells"": [18, 22]}",,,,"{""connectivity_change"": true}",gt_ids
39,contact_birth,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
40,rupture,"{""gap"": -1, ""cells"": [13, 18], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
40,contact_death,"{""cells"": [18, 22]}",,,,"{""connectivity_change"": true}",gt_ids
40,contact_death,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
40,contact_birth,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
40,contact_birth,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
41,rupture,"{""gap"": -2, ""cells"": [1, 5], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
41,reseal,"{""gap"": -1, ""cells"": [13, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
41,contact_death,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
41,contact_death,"{""cells"": [44, 45]}",,,,"{""connectivity_change"": true}",gt_ids
41,contact_birth,"{""cells"": [18, 22]}",,,,"{""connectivity_change"": true}",gt_ids
41,contact_birth,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
42,rupture,"{""gap"": -4, ""cells"": [13, 18], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
42,gap_appearance,"{""gap"": -3, ""cells"": [9, 13]}",,,,{},gt_ids
42,gap_appearance,"{""gap"": -2, ""cells"": [9, 23]}",,,,{},gt_ids
42,reseal,"{""gap"": -1, ""cells"": [1, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
42,contact_death,"{""cells"": [22, 23]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
42,contact_birth,"{""cells"": [9, 13]}",,,,"{""connectivity_change"": true}",gt_ids
42,contact_birth,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
42,contact_birth,"{""cells"": [44, 45]}",,,,"{""connectivity_change"": true}",gt_ids
43,entry,"{""cell"": 35, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
43,rupture,"{""gap"": -4, ""cells"": [1, 5], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
43,reseal,"{""gap"": -3, ""cells"": [9, 23], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
43,gap_disappearance,"{""gap"": -2, ""cells"": [9, 13]}",,,,{},gt_ids
43,gap_disappearance,"{""gap"": -1, ""cells"": [13, 18]}",,,,{},gt_ids
43,contact_death,"{""cells"": [9, 13]}",,,,"{""connectivity_change"": true}",gt_ids
43,contact_death,"{""cells"": [13, 18]}",,,,"{""connectivity_change"": true}",gt_ids
43,contact_death,"{""cells"": [18, 22]}",,,,"{""connectivity_change"": true}",gt_ids
43,contact_death,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
44,exit,"{""cell"": 35, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
44,reseal,"{""gap"": -1, ""cells"": [1, 5], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
44,contact_death,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
44,contact_birth,"{""cells"": [5, 9]}",,,,"{""connectivity_change"": true}",gt_ids
44,contact_birth,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
44,contact_birth,"{""cells"": [18, 22]}",,,,"{""connectivity_change"": true}",gt_ids
45,division,"{""parent"": 13, ""children"": [16, 17]}",2.0,3.0,1.0,"{""source"": ""lineage""}",gt_ids
45,contact_death,"{""cells"": [5, 9]}",,,,"{""connectivity_change"": true}",gt_ids
45,contact_death,"{""cells"": [18, 22]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
45,contact_birth,"{""cells"": [9, 22]}",,,,"{""connectivity_change"": true}",gt_ids
45,contact_birth,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
46,entry,"{""cell"": 35, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
46,gap_appearance,"{""gap"": -1, ""cells"": [9, 16, 17, 18, 22, 23]}",,,,{},gt_ids
46,contact_death,"{""cells"": [9, 22]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
46,contact_death,"{""cells"": [44, 45]}",,,,"{""connectivity_change"": true}",gt_ids
46,contact_birth,"{""cells"": [18, 22]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
46,contact_birth,"{""cells"": [22, 23]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
47,gap_appearance,"{""gap"": -5, ""cells"": [18]}",,,,{},gt_ids
47,rupture,"{""gap"": -4, ""cells"": [9, 23], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
47,rupture,"{""gap"": -3, ""cells"": [9, 23], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
47,rupture,"{""gap"": -2, ""cells"": [22, 23], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
47,contact_death,"{""cells"": [-1, 16]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
47,contact_death,"{""cells"": [-1, 17]}",,,,"{""connectivity_change"": true}",gt_ids
47,contact_death,"{""cells"": [-1, 18]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
47,contact_death,"{""cells"": [9, 17]}",,,,"{""connectivity_change"": true}",gt_ids
47,contact_death,"{""cells"": [9, 26]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
47,contact_death,"{""cells"": [16, 17]}",,,,"{""connectivity_change"": true}",gt_ids
47,contact_birth,"{""cells"": [9, 22]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
47,contact_birth,"{""cells"": [23, 26]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
47,contact_birth,"{""cells"": [44, 45]}",,,,"{""connectivity_change"": true}",gt_ids
48,division,"{""parent"": 1, ""children"": [2, 4]}",2.0,3.0,1.0,"{""source"": ""lineage""}",gt_ids
48,exit,"{""cell"": 35, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
48,gap_appearance,"{""gap"": -6, ""cells"": [16]}",,,,{},gt_ids
48,reseal,"{""gap"": -4, ""cells"": [9, 23], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
48,reseal,"{""gap"": -3, ""cells"": [9, 23], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
48,contact_death,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
48,contact_birth,"{""cells"": [-1, 16]}",,,,"{""connectivity_change"": true}",gt_ids
48,contact_birth,"{""cells"": [9, 17]}",,,,"{""connectivity_change"": true}",gt_ids
48,contact_birth,"{""cells"": [16, 22]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
49,entry,"{""cell"": 35, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
49,gap_disappearance,"{""gap"": -4, ""cells"": [22, 23]}",,,,{},gt_ids
49,gap_disappearance,"{""gap"": -3, ""cells"": [9, 22, 23]}",,,,{},gt_ids
49,reseal,"{""gap"": -2, ""cells"": [16, 18], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
49,gap_disappearance,"{""gap"": -1, ""cells"": [16]}",,,,{},gt_ids
49,contact_death,"{""cells"": [9, 17]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
49,contact_death,"{""cells"": [9, 22]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
49,contact_death,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
49,contact_death,"{""cells"": [18, 22]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
49,contact_death,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
49,contact_birth,"{""cells"": [2, 5]}",,,,"{""connectivity_change"": true}",gt_ids
49,contact_birth,"{""cells"": [4, 9]}",,,,"{""connectivity_change"": true}",gt_ids
49,contact_birth,"{""cells"": [4, 17]}",,,,"{""connectivity_change"": true}",gt_ids
49,contact_birth,"{""cells"": [5, 9]}",,,,"{""connectivity_change"": true}",gt_ids
49,contact_birth,"{""cells"": [16, 17]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
49,contact_birth,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
50,exit,"{""cell"": 35, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
50,contact_death,"{""cells"": [4, 9]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
50,contact_death,"{""cells"": [4, 17]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
50,contact_death,"{""cells"": [16, 22]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
50,contact_birth,"{""cells"": [9, 17]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
50,contact_birth,"{""cells"": [17, 22]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
51,entry,"{""cell"": 35, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
51,gap_appearance,"{""gap"": -1, ""cells"": [18]}",,,,{},gt_ids
51,contact_death,"{""cells"": [2, 5]}",,,,"{""connectivity_change"": true}",gt_ids
51,contact_death,"{""cells"": [9, 17]}",,,,"{""connectivity_change"": true}",gt_ids
51,contact_death,"{""cells"": [23, 26]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
51,contact_birth,"{""cells"": [2, 4]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
51,contact_birth,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
52,rupture,"{""gap"": -2, ""cells"": [2, 4], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
52,gap_disappearance,"{""gap"": -1, ""cells"": [18]}",,,,{},gt_ids
52,contact_death,"{""cells"": [5, 9]}",,,,"{""connectivity_change"": true}",gt_ids
52,contact_death,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
53,division,"{""parent"": 5, ""children"": [6, 8]}",2.0,3.0,1.0,"{""source"": ""lineage""}",gt_ids
53,exit,"{""cell"": 35, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
53,entry,"{""cell"": 36, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
53,rupture,"{""gap"": -6, ""cells"": [16, 17], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
53,rupture,"{""gap"": -5, ""cells"": [16, 17], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
53,gap_appearance,"{""gap"": -4, ""cells"": [4, 8, 9]}",,,,{},gt_ids
53,gap_appearance,"{""gap"": -3, ""cells"": [9, 23, 26]}",,,,{},gt_ids
53,gap_appearance,"{""gap"": -2, ""cells"": [23, 26]}",,,,{},gt_ids
53,gap_disappearance,"{""gap"": -1, ""cells"": [2, 4]}",,,,{},gt_ids
53,contact_death,"{""cells"": [2, 4]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
53,contact_death,"{""cells"": [17, 22]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
53,contact_birth,"{""cells"": [4, 9]}",,,,"{""connectivity_change"": true}",gt_ids
53,contact_birth,"{""cells"": [4, 17]}",,,,"{""connectivity_change"": true}",gt_ids
53,contact_birth,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
53,contact_birth,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
53,contact_birth,"{""cells"": [16, 22]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
53,contact_birth,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
54,exit,"{""cell"": 36, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
54,rupture,"{""gap"": -8, ""cells"": [16, 18], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
54,gap_appearance,"{""gap"": -7, ""cells"": [2, 4]}",,,,{},gt_ids
54,gap_appearance,"{""gap"": -6, ""cells"": [2, 4, 8]}",,,,{},gt_ids
54,gap_disappearance,"{""gap"": -5, ""cells"": [23, 26]}",,,,{},gt_ids
54,gap_disappearance,"{""gap"": -4, ""cells"": [9, 23, 26]}",,,,{},gt_ids
54,reseal,"{""gap"": -2, ""cells"": [16, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
54,reseal,"{""gap"": -1, ""cells"": [16, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
54,contact_death,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
54,contact_death,"{""cells"": [16, 22]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
54,contact_death,"{""cells"": [23, 26]}",,,,"{""connectivity_change"": true}",gt_ids
54,contact_birth,"{""cells"": [2, 4]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
54,contact_birth,"{""cells"": [6, 8]}",,,,"{""connectivity_change"": true}",gt_ids
54,contact_birth,"{""cells"": [9, 17]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
54,contact_birth,"{""cells"": [22, 23]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
55,entry,"{""cell"": 36, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
55,rupture,"{""gap"": -9, ""cells"": [16, 17], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
55,rupture,"{""gap"": -8, ""cells"": [9, 23], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
55,rupture,"{""gap"": -7, ""cells"": [9, 23], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
55,rupture,"{""gap"": -6, ""cells"": [9, 23], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
55,rupture,"{""gap"": -5, ""cells"": [9, 23], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
55,gap_closure,"{""gap"": -4, ""cells"": [4, 8, 9], ""sides"": 3}",-2.0,-3.0,-1.0,{},gt_ids
55,gap_disappearance,"{""gap"": -3, ""cells"": [2, 4, 8]}",,,,{},gt_ids
55,reseal,"{""gap"": -2, ""cells"": [2, 4], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
55,gap_disappearance,"{""gap"": -1, ""cells"": [16, 18]}",,,,{},gt_ids
55,contact_death,"{""cells"": [2, 8]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
55,contact_death,"{""cells"": [4, 17]}",,,,"{""connectivity_change"": true}",gt_ids
55,contact_death,"{""cells"": [9, 17]}",,,,"{""connectivity_change"": true}",gt_ids
55,contact_death,"{""cells"": [16, 18]}",,,,"{""connectivity_change"": true}",gt_ids
55,contact_birth,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
56,exit,"{""cell"": 36, ""sides"": 1}",,,,"{""neighbours"": [0]}",gt_ids
56,reseal,"{""gap"": -5, ""cells"": [9, 23], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
56,reseal,"{""gap"": -4, ""cells"": [9, 23], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
56,reseal,"{""gap"": -3, ""cells"": [9, 23], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
56,reseal,"{""gap"": -2, ""cells"": [9, 23], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
56,reseal,"{""gap"": -1, ""cells"": [16, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
56,contact_death,"{""cells"": [4, 9]}",,,,"{""connectivity_change"": true}",gt_ids
56,contact_death,"{""cells"": [6, 8]}",,,,"{""connectivity_change"": true}",gt_ids
56,contact_death,"{""cells"": [8, 9]}",,,,"{""connectivity_change"": true}",gt_ids
56,contact_death,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
56,contact_death,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
56,contact_birth,"{""cells"": [2, 45]}",,,,"{""connectivity_change"": true}",gt_ids
57,gap_appearance,"{""gap"": -2, ""cells"": [8, 9]}",,,,{},gt_ids
57,gap_appearance,"{""gap"": -1, ""cells"": [26]}",,,,{},gt_ids
57,contact_death,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",gt_ids
57,contact_death,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
57,contact_birth,"{""cells"": [6, 8]}",,,,"{""connectivity_change"": true}",gt_ids
57,contact_birth,"{""cells"": [8, 9]}",,,,"{""connectivity_change"": true}",gt_ids
57,contact_birth,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
58,gap_disappearance,"{""gap"": -2, ""cells"": [26]}",,,,{},gt_ids
58,gap_disappearance,"{""gap"": -1, ""cells"": [8, 9]}",,,,{},gt_ids
58,contact_death,"{""cells"": [2, 45]}",,,,"{""connectivity_change"": true}",gt_ids
58,contact_death,"{""cells"": [6, 8]}",,,,"{""connectivity_change"": true}",gt_ids
58,contact_death,"{""cells"": [8, 9]}",,,,"{""connectivity_change"": true}",gt_ids
58,contact_death,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
58,contact_birth,"{""cells"": [2, 4]}",,,,"{""connectivity_change"": true}",gt_ids
58,contact_birth,"{""cells"": [2, 8]}",,,,"{""connectivity_change"": true}",gt_ids
58,contact_birth,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
58,contact_birth,"{""cells"": [16, 18]}",,,,"{""connectivity_change"": true}",gt_ids
58,contact_birth,"{""cells"": [16, 22]}",,,,"{""connectivity_change"": true}",gt_ids
58,contact_birth,"{""cells"": [17, 22]}",,,,"{""connectivity_change"": true}",gt_ids
59,division,"{""parent"": 18, ""children"": [19, 20]}",2.0,3.0,1.0,"{""source"": ""heuristic""}",gt_ids
59,entry,"{""cell"": 36, ""sides"": 2}",,,,"{""neighbours"": [0, 44]}",gt_ids
59,gap_appearance,"{""gap"": -2, ""cells"": [16, 19]}",,,,{},gt_ids
59,gap_appearance,"{""gap"": -1, ""cells"": [23]}",,,,{},gt_ids
59,contact_death,"{""cells"": [2, 8]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
59,contact_death,"{""cells"": [9, 26]}",,,,"{""connectivity_change"": true}",gt_ids
59,contact_death,"{""cells"": [16, 22]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
59,contact_birth,"{""cells"": [4, 17]}",,,,"{""connectivity_change"": true}",gt_ids
59,contact_birth,"{""cells"": [9, 22]}",,,,"{""connectivity_change"": true}",gt_ids
59,contact_birth,"{""cells"": [9, 23]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
59,contact_birth,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
60,rupture,"{""gap"": -5, ""cells"": [16, 17], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
60,gap_appearance,"{""gap"": -4, ""cells"": [2, 8]}",,,,{},gt_ids
60,rupture,"{""gap"": -3, ""cells"": [4, 8], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
60,gap_disappearance,"{""gap"": -2, ""cells"": [23]}",,,,{},gt_ids
60,reseal,"{""gap"": -1, ""cells"": [16, 19], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
60,contact_death,"{""cells"": [4, 17]}",,,,"{""connectivity_change"": true}",gt_ids
60,contact_death,"{""cells"": [9, 22]}",,,,"{""connectivity_change"": true}",gt_ids
60,contact_death,"{""cells"": [9, 23]}",,,,"{""connectivity_change"": true}",gt_ids
60,contact_death,"{""cells"": [17, 22]}",,,,"{""connectivity_change"": true}",gt_ids
60,contact_death,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
60,contact_birth,"{""cells"": [2, 8]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
60,contact_birth,"{""cells"": [4, 9]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
60,contact_birth,"{""cells"": [6, 8]}",,,,"{""connectivity_change"": true}",gt_ids
61,exit,"{""cell"": 36, ""sides"": 2}",,,,"{""neighbours"": [0, 44]}",gt_ids
61,reseal,"{""gap"": -2, ""cells"": [2, 8], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
61,reseal,"{""gap"": -1, ""cells"": [16, 17], ""caps"": []}",-2.0,-3.0,-1.0,{},gt_ids
61,contact_death,"{""cells"": [2, 4]}",-1.0,-1.0,0.0,"{""connectivity_change"": false}",gt_ids
61,contact_death,"{""cells"": [6, 8]}",,,,"{""connectivity_change"": true}",gt_ids
61,contact_death,"{""cells"": [16, 19]}",,,,"{""connectivity_change"": true}",gt_ids
61,contact_death,"{""cells"": [19, 20]}",,,,"{""connectivity_change"": true}",gt_ids
61,contact_birth,"{""cells"": [-3, 9]}",1.0,1.0,0.0,"{""connectivity_change"": false}",gt_ids
61,contact_birth,"{""cells"": [2, 44]}",,,,"{""connectivity_change"": true}",gt_ids
61,contact_birth,"{""cells"": [2, 45]}",,,,"{""connectivity_change"": true}",gt_ids
61,contact_birth,"{""cells"": [9, 17]}",,,,"{""connectivity_change"": true}",gt_ids
61,contact_birth,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
62,entry,"{""cell"": 36, ""sides"": 2}",,,,"{""neighbours"": [0, 44]}",gt_ids
62,rupture,"{""gap"": -3, ""cells"": [16, 17], ""caps"": []}",2.0,3.0,1.0,{},gt_ids
62,gap_appearance,"{""gap"": -2, ""cells"": [8]}",,,,{},gt_ids
62,gap_disappearance,"{""gap"": -1, ""cells"": [4, 8, 9]}",,,,{},gt_ids
62,contact_death,"{""cells"": [2, 44]}",,,,"{""connectivity_change"": true}",gt_ids
62,contact_death,"{""cells"": [2, 45]}",,,,"{""connectivity_change"": true}",gt_ids
62,contact_death,"{""cells"": [4, 8]}",,,,"{""connectivity_change"": true}",gt_ids
62,contact_death,"{""cells"": [4, 9]}",,,,"{""connectivity_change"": true}",gt_ids
62,contact_death,"{""cells"": [9, 17]}",,,,"{""connectivity_change"": true}",gt_ids
62,contact_death,"{""cells"": [22, 23]}",,,,"{""connectivity_change"": true}",gt_ids
62,contact_birth,"{""cells"": [6, 8]}",,,,"{""connectivity_change"": true}",gt_ids
